"year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
2013,5,9,0,57.92,53.96,86.63,0,0,NA,0,1015.6,10,2013-05-09 00:00:00
2013,5,9,1,57.02,53.96,89.48,90,4.60312,NA,0,1015.1,10,2013-05-09 01:00:00
2013,5,9,2,57.02,55.04,93.08,100,5.7539,NA,0,1014.5,6,2013-05-09 02:00:00
2013,5,9,3,57.2,55.4,93.69,130,6.90468,NA,0,NA,5,2013-05-09 03:00:00
2013,5,9,4,57.2,55.94,96.17,100,6.90468,NA,0,NA,1,2013-05-09 04:00:00
2013,5,9,5,57.2,55.4,93.69,70,4.60312,NA,0,NA,4,2013-05-09 05:00:00
2013,5,9,6,57.92,55.04,90.11,60,4.60312,NA,0,1014,6,2013-05-09 06:00:00
2013,5,9,7,59,55.94,93.1,70,6.90468,NA,0,NA,4,2013-05-09 07:00:00
2013,5,9,8,57.2,55.94,96.17,320,8.05546,NA,0.48,NA,2,2013-05-09 08:00:00
2013,5,9,9,57.2,55.94,96.17,350,8.05546,NA,0.57,NA,1,2013-05-09 09:00:00
2013,5,9,10,57.2,57.2,100,350,6.90468,NA,0.35,NA,1.5,2013-05-09 10:00:00
2013,5,9,11,60.08,57.2,93.74,360,6.90468,NA,0.03,NA,9,2013-05-09 11:00:00
2013,5,9,12,64.04,57.92,82.5,320,5.7539,NA,0,NA,10,2013-05-09 12:00:00
2013,5,9,13,68,55.4,68.15,320,10.35702,NA,0,NA,10,2013-05-09 13:00:00
2013,5,9,14,68,53.96,63.08,330,9.20624,NA,0,NA,10,2013-05-09 14:00:00
2013,5,9,15,69.98,51.98,52.8,270,8.05546,NA,0,1012,10,2013-05-09 15:00:00
2013,5,9,16,66.02,55.04,67.69,260,6.90468,16.11092,0.03,1012.3,10,2013-05-09 16:00:00
2013,5,9,17,66.92,55.94,67.79,260,5.7539,NA,0,1012.2,10,2013-05-09 17:00:00
2013,5,9,18,68,55.94,65.31,240,4.60312,NA,0,1012.4,10,2013-05-09 18:00:00
2013,5,9,19,66.92,55.04,65.61,230,4.60312,NA,0,1013,10,2013-05-09 19:00:00
2013,5,9,20,66.02,53.96,65.07,240,8.05546,NA,0,1013.6,10,2013-05-09 20:00:00
2013,5,9,21,64.94,53.96,67.57,240,6.90468,NA,0,1013.8,10,2013-05-09 21:00:00
2013,5,9,22,64.04,55.04,72.53,0,0,NA,0,1013.8,10,2013-05-09 22:00:00
2013,5,9,23,60.08,53.96,80.19,220,3.45234,NA,0,1013.9,10,2013-05-09 23:00:00
2013,5,10,0,59,55.04,86.69,230,5.7539,NA,0,1013.9,10,2013-05-10 00:00:00
2013,5,10,1,57.92,53.96,86.63,0,0,NA,0,1013.8,9,2013-05-10 01:00:00
2013,5,10,2,57.02,53.96,89.48,200,4.60312,NA,0,1013.9,7,2013-05-10 02:00:00
2013,5,10,3,57.02,53.96,89.48,210,4.60312,NA,0,1014.1,8,2013-05-10 03:00:00
2013,5,10,4,55.94,53.96,93.05,210,5.7539,NA,0,1014.5,8,2013-05-10 04:00:00
2013,5,10,5,55.94,53.96,93.05,220,5.7539,NA,0,1015.1,7,2013-05-10 05:00:00
2013,5,10,6,57.92,55.94,93.1,200,4.60312,NA,0,1015.4,7,2013-05-10 06:00:00
2013,5,10,7,62.96,55.94,77.83,280,4.60312,NA,0,1015.7,8,2013-05-10 07:00:00
2013,5,10,8,68,57.02,67.91,0,0,NA,0,1015.5,10,2013-05-10 08:00:00
2013,5,10,9,71.06,57.02,61.16,260,3.45234,NA,0,1015.6,10,2013-05-10 09:00:00
2013,5,10,10,73.94,53.96,49.66,200,4.60312,NA,0,1015.4,10,2013-05-10 10:00:00
2013,5,10,11,77,53.96,44.84,260,9.20624,NA,0,1015,10,2013-05-10 11:00:00
2013,5,10,12,78.08,53.96,43.26,NA,5.7539,NA,0,1014.6,10,2013-05-10 12:00:00
2013,5,10,13,78.08,55.04,45,230,10.35702,17.2617,0,1014.2,10,2013-05-10 13:00:00
2013,5,10,14,80.96,53.96,39.36,250,10.35702,17.2617,0,1013.9,10,2013-05-10 14:00:00
2013,5,10,15,75.92,53.96,46.47,130,11.5078,NA,0,1013.7,10,2013-05-10 15:00:00
2013,5,10,16,73.94,55.94,53.37,130,11.5078,NA,0,1013.4,10,2013-05-10 16:00:00
2013,5,10,17,73.04,57.02,57.2,140,5.7539,NA,0,1013.4,10,2013-05-10 17:00:00
2013,5,10,18,69.98,57.92,65.54,60,6.90468,NA,0,1012.9,10,2013-05-10 18:00:00
2013,5,10,19,66.02,57.92,75.12,NA,3.45234,NA,0,1013,10,2013-05-10 19:00:00
2013,5,10,20,69.08,57.92,67.59,150,3.45234,NA,0,1012.9,10,2013-05-10 20:00:00
2013,5,10,21,68,57.92,70.15,180,4.60312,NA,0,1013.1,10,2013-05-10 21:00:00
2013,5,10,22,69.08,55.94,62.93,160,4.60312,NA,0,1012.4,10,2013-05-10 22:00:00
2013,5,10,23,69.08,55.04,60.91,220,8.05546,NA,0,1012.2,10,2013-05-10 23:00:00
2013,5,11,0,69.8,60.98,83.79,280,10.35702,NA,0.06,NA,10,2013-05-11 00:00:00
2013,5,11,1,64.94,62.96,93.88,260,10.35702,NA,0.14,NA,7,2013-05-11 01:00:00
2013,5,11,2,64.04,62.96,96.28,230,11.5078,NA,0.04,1011.1,10,2013-05-11 02:00:00
2013,5,11,3,64.4,62.6,93.88,220,9.20624,NA,0.01,NA,10,2013-05-11 03:00:00
2013,5,11,4,64.04,60.98,89.78,200,10.35702,NA,0,1010.4,10,2013-05-11 04:00:00
2013,5,11,5,64.04,62.06,93.28,180,4.60312,NA,0,1009.6,10,2013-05-11 05:00:00
2013,5,11,6,64.04,62.06,93.28,190,3.45234,NA,0,1009.6,10,2013-05-11 06:00:00
2013,5,11,7,64.94,62.06,90.39,190,13.80936,NA,0,1010.2,10,2013-05-11 07:00:00
2013,5,11,8,64.94,62.06,90.39,190,12.65858,NA,0.03,NA,10,2013-05-11 08:00:00
2013,5,11,9,66.92,62.6,88.18,200,13.80936,NA,0,NA,10,2013-05-11 09:00:00
2013,5,11,10,68,62.96,83.91,180,11.5078,NA,0,1008.7,10,2013-05-11 10:00:00
2013,5,11,11,68,62.96,83.91,200,11.5078,NA,0,1009,10,2013-05-11 11:00:00
2013,5,11,12,69.98,62.96,78.41,180,10.35702,NA,0,1008.3,10,2013-05-11 12:00:00
2013,5,11,13,71.06,62.96,75.57,180,10.35702,NA,0,1007.3,10,2013-05-11 13:00:00
2013,5,11,14,73.04,62.96,70.68,190,10.35702,NA,0,1006.3,10,2013-05-11 14:00:00
2013,5,11,15,73.4,62.6,88.09,280,27.61872,NA,0.44,NA,10,2013-05-11 15:00:00
2013,5,11,16,64.94,60.98,93.83,260,5.7539,NA,0.22,NA,10,2013-05-11 16:00:00
2013,5,11,17,66.92,62.06,84.38,NA,3.45234,NA,0,1006.7,10,2013-05-11 17:00:00
2013,5,11,18,64.94,60.98,87,160,6.90468,NA,0,1006.6,10,2013-05-11 18:00:00
2013,5,11,19,64.04,60.98,89.78,0,0,NA,0,1006.5,10,2013-05-11 19:00:00
2013,5,11,20,64.94,60.98,87,170,3.45234,NA,0,1006.3,10,2013-05-11 20:00:00
2013,5,11,21,64.04,60.98,89.78,180,5.7539,NA,0,1006.6,10,2013-05-11 21:00:00
2013,5,11,22,64.04,62.06,93.28,210,4.60312,NA,0,1006.3,10,2013-05-11 22:00:00
2013,5,11,23,64.94,62.06,90.39,240,8.05546,NA,0,1006.1,10,2013-05-11 23:00:00
2013,5,12,0,64.04,60.08,86.95,260,5.7539,NA,0,1005.5,10,2013-05-12 00:00:00
2013,5,12,1,64.04,55.04,72.53,250,9.20624,NA,0,1005.3,10,2013-05-12 01:00:00
2013,5,12,2,62.06,55.04,77.75,270,9.20624,NA,0,1004.7,10,2013-05-12 02:00:00
2013,5,12,3,62.06,53.06,72.33,270,5.7539,NA,0,1005.3,10,2013-05-12 03:00:00
2013,5,12,4,62.06,51.08,67.24,240,3.45234,NA,0,1005.2,10,2013-05-12 04:00:00
2013,5,12,5,60.98,51.08,69.86,260,6.90468,NA,0,1006,10,2013-05-12 05:00:00
2013,5,12,6,59,48.92,69.17,260,11.5078,NA,0,1006.2,10,2013-05-12 06:00:00
2013,5,12,7,59,46.04,62.07,260,9.20624,NA,0,1006.2,10,2013-05-12 07:00:00
2013,5,12,8,62.06,42.98,49.55,310,11.5078,NA,0,1005.8,10,2013-05-12 08:00:00
2013,5,12,9,64.94,44.06,46.67,270,13.80936,20.71404,0,1005.8,10,2013-05-12 09:00:00
2013,5,12,10,68,44.96,43.44,290,14.96014,25.31716,0,1005.5,10,2013-05-12 10:00:00
2013,5,12,11,66.92,44.06,43.57,270,16.11092,27.61872,0,1005.6,10,2013-05-12 11:00:00
2013,5,12,12,69.08,39.92,34.48,260,19.56326,27.61872,0,1005.4,10,2013-05-12 12:00:00
2013,5,12,13,68,35.96,30.64,260,24.16638,31.07106,0,1005.8,10,2013-05-12 13:00:00
2013,5,12,14,66.92,28.94,23.98,260,23.0156,33.37262,0,1005.8,10,2013-05-12 14:00:00
2013,5,12,15,66.92,26.06,21.3,240,24.16638,32.22184,0,1005.9,10,2013-05-12 15:00:00
2013,5,12,16,66.02,23,19.34,280,21.86482,35.67418,0,1006.7,10,2013-05-12 16:00:00
2013,5,12,17,64.04,26.06,23.54,250,27.61872,34.5234,0,1007.9,10,2013-05-12 17:00:00
2013,5,12,18,62.06,21.02,20.43,260,27.61872,33.37262,0,1008.8,10,2013-05-12 18:00:00
2013,5,12,19,59,23,24.76,270,16.11092,NA,0,1010.1,10,2013-05-12 19:00:00
2013,5,12,20,57.92,24.08,26.93,280,14.96014,NA,0,1011,10,2013-05-12 20:00:00
2013,5,12,21,55.04,26.96,33.69,290,14.96014,25.31716,0,1012.7,10,2013-05-12 21:00:00
2013,5,12,22,53.06,24.98,33.36,280,20.71404,26.46794,0,1013.4,10,2013-05-12 22:00:00
2013,5,12,23,51.98,24.98,34.72,280,11.5078,19.56326,0,1013.9,10,2013-05-12 23:00:00
2013,5,13,0,51.08,26.06,37.54,260,9.20624,NA,0,1014.4,10,2013-05-13 00:00:00
2013,5,13,1,50,26.96,40.55,260,10.35702,NA,0,1014.6,10,2013-05-13 01:00:00
2013,5,13,2,48.02,28.04,45.65,260,9.20624,NA,0,1014.7,10,2013-05-13 02:00:00
2013,5,13,3,46.94,28.94,49.33,250,9.20624,NA,0,1014.8,10,2013-05-13 03:00:00
2013,5,13,4,46.04,30.02,53.33,250,8.05546,NA,0,1015.3,10,2013-05-13 04:00:00
2013,5,13,5,46.04,30.02,53.33,260,6.90468,NA,0,1016.1,10,2013-05-13 05:00:00
2013,5,13,6,48.02,30.92,51.34,250,8.05546,NA,0,1016.3,10,2013-05-13 06:00:00
2013,5,13,7,50,30.02,45.97,270,12.65858,NA,0,1016.9,10,2013-05-13 07:00:00
2013,5,13,8,51.98,28.04,39.4,280,17.2617,21.86482,0,1017.3,10,2013-05-13 08:00:00
2013,5,13,9,51.98,26.96,37.68,270,10.35702,NA,0,1017.3,10,2013-05-13 09:00:00
2013,5,13,10,53.96,26.06,33.76,260,14.96014,27.61872,0,1017.1,10,2013-05-13 10:00:00
2013,5,13,11,53.96,26.06,33.76,250,12.65858,24.16638,0,1017.4,10,2013-05-13 11:00:00
2013,5,13,12,55.94,24.98,30.04,230,18.41248,29.92028,0,1017.2,10,2013-05-13 12:00:00
2013,5,13,13,55.94,24.08,28.93,260,19.56326,24.16638,0,1016.9,10,2013-05-13 13:00:00
2013,5,13,14,57.92,24.08,26.93,280,19.56326,25.31716,0,1016.6,10,2013-05-13 14:00:00
2013,5,13,15,55.94,24.08,28.93,280,14.96014,21.86482,0,1016.5,10,2013-05-13 15:00:00
2013,5,13,16,53.96,24.08,31.09,290,12.65858,24.16638,0,1016.4,10,2013-05-13 16:00:00
2013,5,13,17,55.94,21.92,26.42,300,13.80936,23.0156,0,1016,10,2013-05-13 17:00:00
2013,5,13,18,53.96,23,29.72,310,13.80936,NA,0,1016.3,10,2013-05-13 18:00:00
2013,5,13,19,51.98,26.96,37.68,320,13.80936,21.86482,0,1017.3,10,2013-05-13 19:00:00
2013,5,13,20,51.08,26.96,38.96,330,12.65858,19.56326,0,1018.1,10,2013-05-13 20:00:00
2013,5,13,21,50,28.04,42.39,320,11.5078,NA,0,1019.2,10,2013-05-13 21:00:00
2013,5,13,22,48.02,30.92,51.34,310,11.5078,NA,0,1019.4,10,2013-05-13 22:00:00
2013,5,13,23,46.04,32,57.78,310,11.5078,NA,0,1019.6,10,2013-05-13 23:00:00
2013,5,14,0,46.04,33.08,60.35,320,11.5078,NA,0,1019.8,10,2013-05-14 00:00:00
2013,5,14,1,44.96,33.08,62.87,330,9.20624,NA,0,1019.6,10,2013-05-14 01:00:00
2013,5,14,2,44.06,33.08,65.07,310,9.20624,NA,0,1019.7,10,2013-05-14 02:00:00
2013,5,14,3,44.06,32,62.3,300,9.20624,NA,0,1019.7,10,2013-05-14 03:00:00
2013,5,14,4,42.98,30.92,62.16,310,6.90468,NA,0,1019.6,10,2013-05-14 04:00:00
2013,5,14,5,42.98,30.02,59.93,310,10.35702,NA,0,1019.7,10,2013-05-14 05:00:00
2013,5,14,6,44.96,30.02,55.56,320,8.05546,NA,0,1020.3,10,2013-05-14 06:00:00
2013,5,14,7,48.02,30.02,49.5,310,8.05546,NA,0,1020.3,10,2013-05-14 07:00:00
2013,5,14,8,51.08,30.02,44.16,320,10.35702,NA,0,1020.4,10,2013-05-14 08:00:00
2013,5,14,9,53.96,28.04,36.63,310,11.5078,16.11092,0,1020.1,10,2013-05-14 09:00:00
2013,5,14,10,55.94,26.06,31.41,290,12.65858,NA,0,1019.8,10,2013-05-14 10:00:00
2013,5,14,11,57.02,24.98,28.89,260,6.90468,18.41248,0,1019.4,10,2013-05-14 11:00:00
2013,5,14,12,57.92,24.08,26.93,250,16.11092,20.71404,0,1019.1,10,2013-05-14 12:00:00
2013,5,14,13,60.98,24.08,24.15,270,11.5078,17.2617,0,1018.7,10,2013-05-14 13:00:00
2013,5,14,14,62.06,21.02,20.43,270,17.2617,23.0156,0,1018.1,10,2013-05-14 14:00:00
2013,5,14,15,60.98,21.02,21.23,270,8.05546,NA,0,1017.4,10,2013-05-14 15:00:00
2013,5,14,16,62.06,19.04,18.78,310,4.60312,NA,0,1017,10,2013-05-14 16:00:00
2013,5,14,17,62.06,17.96,17.93,260,12.65858,19.56326,0,1016.6,10,2013-05-14 17:00:00
2013,5,14,18,60.98,14,15.68,250,12.65858,NA,0,1016.9,10,2013-05-14 18:00:00
2013,5,14,19,59,17.06,19.23,270,6.90468,NA,0,1016.8,10,2013-05-14 19:00:00
2013,5,14,20,57.02,21.92,25.41,240,6.90468,NA,0,1017,10,2013-05-14 20:00:00
2013,5,14,21,57.02,23,26.59,230,6.90468,NA,0,1017.7,10,2013-05-14 21:00:00
2013,5,14,22,55.04,26.06,32.46,240,10.35702,NA,0,1018.2,10,2013-05-14 22:00:00
2013,5,14,23,50,28.94,43.99,210,6.90468,NA,0,1018.2,10,2013-05-14 23:00:00
2013,5,15,0,51.08,30.02,44.16,230,6.90468,NA,0,1018.2,10,2013-05-15 00:00:00
2013,5,15,1,50,30.02,45.97,240,6.90468,NA,0,1018,10,2013-05-15 01:00:00
2013,5,15,2,48.92,33.08,54.15,210,4.60312,NA,0,1017.6,10,2013-05-15 02:00:00
2013,5,15,3,51.08,33.08,49.97,230,3.45234,NA,0,1017.5,10,2013-05-15 03:00:00
2013,5,15,4,51.08,37.04,58.49,190,4.60312,NA,0,1017.1,10,2013-05-15 04:00:00
2013,5,15,5,51.08,39.02,63.22,200,4.60312,NA,0,1016.9,10,2013-05-15 05:00:00
2013,5,15,6,53.06,42.98,68.5,180,5.7539,NA,0,1017,10,2013-05-15 06:00:00
2013,5,15,7,55.94,44.06,64.28,170,5.7539,NA,0,1016.5,10,2013-05-15 07:00:00
2013,5,15,8,59,42.08,53.36,150,9.20624,NA,0,1015.8,10,2013-05-15 08:00:00
2013,5,15,9,62.06,42.08,47.86,150,11.5078,NA,0,1014.5,10,2013-05-15 09:00:00
2013,5,15,10,60.98,44.96,55.52,140,10.35702,18.41248,0,1014.1,10,2013-05-15 10:00:00
2013,5,15,11,60.08,46.04,59.72,130,9.20624,NA,0,1013.6,10,2013-05-15 11:00:00
2013,5,15,12,60.08,50,69.29,130,11.5078,17.2617,0,1012,10,2013-05-15 12:00:00
2013,5,15,13,62.06,51.98,69.51,150,6.90468,NA,0,1011.7,10,2013-05-15 13:00:00
2013,5,15,14,64.04,53.06,67.46,120,4.60312,NA,0,1010,9,2013-05-15 14:00:00
2013,5,15,15,66.92,53.96,63.08,160,10.35702,NA,0,1007.4,10,2013-05-15 15:00:00
2013,5,15,16,69.08,53.96,58.56,160,5.7539,NA,0,1005.9,10,2013-05-15 16:00:00
2013,5,15,17,69.98,55.04,59.06,80,4.60312,NA,0,1005.6,10,2013-05-15 17:00:00
2013,5,15,18,73.94,55.94,53.37,220,14.96014,21.86482,0,1005.3,10,2013-05-15 18:00:00
2013,5,15,19,73.4,55.4,55.22,230,16.11092,NA,0,NA,10,2013-05-15 19:00:00
2013,5,15,20,71.06,55.94,58.82,230,13.80936,NA,0,1005.2,10,2013-05-15 20:00:00
2013,5,15,21,69.98,57.02,63.45,220,9.20624,NA,0,1005.6,10,2013-05-15 21:00:00
2013,5,15,22,69.98,57.02,63.45,310,5.7539,NA,0,1006.4,10,2013-05-15 22:00:00
2013,5,15,23,69.08,57.02,65.44,250,4.60312,NA,0,1006.5,10,2013-05-15 23:00:00
2013,5,16,0,66.92,57.02,70.49,180,3.45234,NA,0,1006.1,10,2013-05-16 00:00:00
2013,5,16,1,64.94,57.02,75.51,0,0,NA,0,1006.2,10,2013-05-16 01:00:00
2013,5,16,2,62.96,55.94,77.83,0,0,NA,0,1006.4,10,2013-05-16 02:00:00
2013,5,16,3,60.98,55.94,83.47,0,0,NA,0,1006.4,10,2013-05-16 03:00:00
2013,5,16,4,62.96,55.94,77.83,0,0,NA,0,1006.5,10,2013-05-16 04:00:00
2013,5,16,5,62.96,51.08,65.14,0,0,NA,0,1006.9,10,2013-05-16 05:00:00
2013,5,16,6,64.94,51.08,60.77,0,0,NA,0,1007.9,10,2013-05-16 06:00:00
2013,5,16,7,66.92,48.92,52.35,0,0,NA,0,1008.6,10,2013-05-16 07:00:00
2013,5,16,8,69.08,48.02,46.99,280,3.45234,NA,0,1009.1,10,2013-05-16 08:00:00
2013,5,16,9,66.92,51.98,58.65,0,0,NA,0,1009.2,10,2013-05-16 09:00:00
2013,5,16,10,69.98,53.06,54.94,240,8.05546,NA,0,1009.5,10,2013-05-16 10:00:00
2013,5,16,11,71.96,48.02,42.6,170,9.20624,NA,0,1009,10,2013-05-16 11:00:00
2013,5,16,12,75.92,46.94,35.81,230,8.05546,NA,0,1008.4,10,2013-05-16 12:00:00
2013,5,16,13,78.98,46.04,31.28,220,6.90468,20.71404,0,1007.8,10,2013-05-16 13:00:00
2013,5,16,14,78.98,48.02,33.7,210,13.80936,20.71404,0,1007.5,10,2013-05-16 14:00:00
2013,5,16,15,80.06,53.06,39.22,210,14.96014,21.86482,0,1006.9,10,2013-05-16 15:00:00
2013,5,16,16,80.96,57.02,43.99,230,16.11092,21.86482,0,1006.5,10,2013-05-16 16:00:00
2013,5,16,17,80.06,55.04,42.16,230,11.5078,NA,0,1006.2,10,2013-05-16 17:00:00
2013,5,16,18,80.96,57.02,43.99,250,12.65858,NA,0,1006.6,10,2013-05-16 18:00:00
2013,5,16,19,80.06,57.92,46.79,250,9.20624,NA,0,1007.1,10,2013-05-16 19:00:00
2013,5,16,20,73.94,55.94,53.37,170,4.60312,NA,0,1007.9,10,2013-05-16 20:00:00
2013,5,16,21,75.02,57.92,55.28,270,6.90468,NA,0,1009,10,2013-05-16 21:00:00
2013,5,16,22,75.02,42.98,31.74,310,8.05546,NA,0,1009.4,10,2013-05-16 22:00:00
2013,5,16,23,73.04,37.04,26.93,310,8.05546,NA,0,1009.9,9,2013-05-16 23:00:00
2013,5,17,0,71.96,37.04,27.93,320,14.96014,NA,0,1010.7,10,2013-05-17 00:00:00
2013,5,17,1,69.98,35.96,28.63,320,10.35702,NA,0,1011.4,10,2013-05-17 01:00:00
2013,5,17,2,66.02,35.06,31.66,320,16.11092,24.16638,0,1012.4,10,2013-05-17 02:00:00
2013,5,17,3,64.04,35.06,33.92,320,11.5078,NA,0,1013.2,10,2013-05-17 03:00:00
2013,5,17,4,60.98,37.04,40.86,300,5.7539,NA,0,1014.2,10,2013-05-17 04:00:00
2013,5,17,5,60.08,39.02,45.6,320,5.7539,NA,0,1015.1,10,2013-05-17 05:00:00
2013,5,17,6,60.08,39.92,47.22,340,9.20624,NA,0,1016.4,10,2013-05-17 06:00:00
2013,5,17,7,62.06,39.92,44.02,330,14.96014,NA,0,1017.2,10,2013-05-17 07:00:00
2013,5,17,8,62.96,39.02,41.18,330,12.65858,NA,0,1018,10,2013-05-17 08:00:00
2013,5,17,9,62.96,39.02,41.18,320,11.5078,NA,0,1018.1,10,2013-05-17 09:00:00
2013,5,17,10,64.94,39.02,38.42,300,9.20624,18.41248,0,1018.6,10,2013-05-17 10:00:00
2013,5,17,11,66.92,39.02,35.87,300,11.5078,NA,0,1018.8,10,2013-05-17 11:00:00
2013,5,17,12,68,37.94,33.12,330,13.80936,20.71404,0,1018.7,10,2013-05-17 12:00:00
2013,5,17,13,69.08,37.94,31.92,300,12.65858,18.41248,0,1018.9,10,2013-05-17 13:00:00
2013,5,17,14,69.98,39.02,32.29,310,9.20624,19.56326,0,1018.9,10,2013-05-17 14:00:00
2013,5,17,15,71.06,39.92,32.23,NA,5.7539,NA,0,1018.4,10,2013-05-17 15:00:00
2013,5,17,16,75.02,37.94,26.1,310,5.7539,17.2617,0,1018.4,10,2013-05-17 16:00:00
2013,5,17,17,73.94,37.04,26.13,280,6.90468,19.56326,0,1018.6,10,2013-05-17 17:00:00
2013,5,17,18,73.04,35.96,25.8,270,9.20624,NA,0,1018.8,10,2013-05-17 18:00:00
2013,5,17,19,71.96,35.96,26.76,310,9.20624,NA,0,1019.7,10,2013-05-17 19:00:00
2013,5,17,20,68,42.08,38.91,50,4.60312,NA,0,1020.7,10,2013-05-17 20:00:00
2013,5,17,21,68,42.08,38.91,60,9.20624,NA,0,1021.7,10,2013-05-17 21:00:00
2013,5,17,22,66.92,41,38.74,70,3.45234,NA,0,1022.1,10,2013-05-17 22:00:00
2013,5,17,23,64.04,42.98,46.22,140,3.45234,NA,0,1022.6,10,2013-05-17 23:00:00
2013,5,18,0,60.98,44.96,55.52,190,3.45234,NA,0,1022.7,10,2013-05-18 00:00:00
2013,5,18,1,60.8,44.6,55.39,230,4.60312,NA,0,NA,10,2013-05-18 01:00:00
2013,5,18,2,60.98,44.96,55.52,260,3.45234,NA,0,1022.9,10,2013-05-18 02:00:00
2013,5,18,3,60.08,42.98,53.15,0,0,NA,0,1023.3,10,2013-05-18 03:00:00
2013,5,18,4,60.08,44.96,57.33,0,0,NA,0,1023.6,10,2013-05-18 04:00:00
2013,5,18,5,59,48.92,69.17,0,0,NA,0,1024.3,10,2013-05-18 05:00:00
2013,5,18,6,60.08,46.04,59.72,0,0,NA,0,1025.1,10,2013-05-18 06:00:00
2013,5,18,7,60.98,44.96,55.52,0,0,NA,0,1025.5,10,2013-05-18 07:00:00
2013,5,18,8,62.06,46.04,55.68,0,0,NA,0,1025.8,10,2013-05-18 08:00:00
2013,5,18,9,62.96,46.94,55.8,0,0,NA,0,1026.2,10,2013-05-18 09:00:00
2013,5,18,10,62.96,48.02,58.12,160,5.7539,NA,0,1026.3,10,2013-05-18 10:00:00
2013,5,18,11,62.96,48.92,60.11,140,6.90468,NA,0,1026.1,10,2013-05-18 11:00:00
2013,5,18,12,62.06,50,64.59,140,6.90468,NA,0,1025.9,10,2013-05-18 12:00:00
2013,5,18,13,62.06,50,64.59,120,5.7539,NA,0,1025.8,10,2013-05-18 13:00:00
2013,5,18,14,60.98,51.98,72.22,110,6.90468,NA,0,1025.7,10,2013-05-18 14:00:00
2013,5,18,15,60.98,51.98,72.22,140,5.7539,NA,0,1026,10,2013-05-18 15:00:00
2013,5,18,16,60.98,53.96,77.66,130,6.90468,NA,0,1026,10,2013-05-18 16:00:00
2013,5,18,17,60.08,53.06,77.59,150,5.7539,NA,0,1025.5,10,2013-05-18 17:00:00
2013,5,18,18,60.08,53.06,77.59,150,5.7539,NA,0,1025.7,10,2013-05-18 18:00:00
2013,5,18,19,60.08,53.06,77.59,0,0,NA,0,1026.3,10,2013-05-18 19:00:00
2013,5,18,20,59,53.06,80.64,130,5.7539,NA,0,1025.9,10,2013-05-18 20:00:00
2013,5,18,21,59,53.06,80.64,150,3.45234,NA,0,1026.3,10,2013-05-18 21:00:00
2013,5,18,22,59,51.98,77.49,160,5.7539,NA,0,1026,10,2013-05-18 22:00:00
2013,5,18,23,59,51.08,74.96,160,3.45234,NA,0,1025.9,10,2013-05-18 23:00:00
2013,5,19,0,59,51.8,76.98,160,4.60312,NA,0,NA,10,2013-05-19 00:00:00
2013,5,19,1,59,53.96,83.34,170,8.05546,17.2617,0,1025.5,10,2013-05-19 01:00:00
2013,5,19,2,57.02,55.04,93.08,170,6.90468,NA,0,1025.4,7,2013-05-19 02:00:00
2013,5,19,3,57.02,55.04,93.08,NA,3.45234,NA,0.09,1025.5,6,2013-05-19 03:00:00
2013,5,19,4,55.94,53.96,93.65,160,8.05546,NA,0.04,NA,7,2013-05-19 04:00:00
2013,5,19,5,55.94,53.96,93.65,150,8.05546,NA,0.03,NA,6,2013-05-19 05:00:00
2013,5,19,6,55.94,55.4,100,160,4.60312,NA,0.02,NA,2.5,2013-05-19 06:00:00
2013,5,19,7,57.02,55.04,93.08,150,9.20624,NA,0.03,1025.9,2.5,2013-05-19 07:00:00
2013,5,19,8,57.02,55.94,96.17,140,9.20624,NA,0.01,1026.3,2.5,2013-05-19 08:00:00
2013,5,19,9,57.02,55.94,96.17,110,8.05546,NA,0.02,1026.5,2.5,2013-05-19 09:00:00
2013,5,19,10,57.92,55.94,93.69,120,9.20624,NA,0.04,NA,2,2013-05-19 10:00:00
2013,5,19,11,57.02,55.94,96.17,120,6.90468,16.11092,0.03,1026.2,2,2013-05-19 11:00:00
2013,5,19,12,57.92,55.94,93.1,110,10.35702,NA,0.03,1025.6,2,2013-05-19 12:00:00
2013,5,19,13,57.92,55.94,93.1,110,8.05546,18.41248,0.03,1025,2,2013-05-19 13:00:00
2013,5,19,14,57.92,55.94,93.1,110,8.05546,NA,0.01,1024.6,2,2013-05-19 14:00:00
2013,5,19,15,57.92,55.94,93.1,120,10.35702,NA,0.01,1023.7,2,2013-05-19 15:00:00
2013,5,19,16,57.92,57.02,96.81,NA,3.45234,NA,0,1023.5,2,2013-05-19 16:00:00
2013,5,19,17,57.92,57.02,96.81,110,8.05546,NA,0.01,1023.1,2,2013-05-19 17:00:00
2013,5,19,18,57.92,57.02,96.81,100,9.20624,NA,0,1023.1,2,2013-05-19 18:00:00
2013,5,19,19,57.92,57.02,96.81,110,4.60312,NA,0,1022.9,2,2013-05-19 19:00:00
2013,5,19,20,57.92,57.2,100,120,6.90468,NA,0,NA,2,2013-05-19 20:00:00
2013,5,19,21,57.2,57.2,100,120,5.7539,NA,0,NA,1,2013-05-19 21:00:00
2013,5,19,22,57.92,57.02,96.81,70,8.05546,NA,0,1022.5,0.5,2013-05-19 22:00:00
2013,5,19,23,57.92,57.92,100,50,3.45234,NA,0,1022,0.5,2013-05-19 23:00:00
